id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,owner,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C15217501722178580,SF11E973668,45.758,-115.998,RX,45.9999998858,201609180000-07:00,0.0,10.0,ID,,USA,16049,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/59b5d772-7a53-4018-89df-b839b5c0cb29,52,,59b5d772-7a53-4018-89df-b839b5c0cb29,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217511722178580,SF11E973643,47.45,-116.366,RX,45.9999998858,201609150000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,1.0,2.0,6.3,3.9,0.3,1.0,0.26,10.5,3.2,0.04,10.0,12.0,12.0,22.0,130.0,150.0,11.5524062606,13.2323316165,15.010315128,17.2854686179,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1574630060.653351,25.476324999999996,30.06207,311.1351509999999,2686.504449,14.850120999999998,2.465652999999999,5.071959999999999,1.7939579999999995,72.909469,5.85,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,59,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Subalpine fir - Engelmann spruce - Douglas-fir - Lodgepole pine forest
SF11C15217511722178580,SF11E973643,47.45,-116.366,RX,45.9999998858,201609160000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,1.0,2.0,6.3,3.9,0.3,1.0,0.26,10.5,3.2,0.04,10.0,12.0,12.0,22.0,130.0,150.0,11.5524062606,13.2323316165,15.010315128,17.2854686179,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1574630060.653351,25.476324999999996,30.06207,311.1351509999999,2686.504449,14.850120999999998,2.465652999999999,5.071959999999999,1.7939579999999995,72.909469,5.85,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,59,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Subalpine fir - Engelmann spruce - Douglas-fir - Lodgepole pine forest
SF11C15217511722178580,SF11E973643,47.45,-116.366,RX,45.9999998858,201609170000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,1.0,2.0,6.3,3.9,0.3,1.0,0.26,10.5,3.2,0.04,10.0,12.0,12.0,22.0,130.0,150.0,11.5524062606,13.2323316165,15.010315128,17.2854686179,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1574630060.653351,25.476324999999996,30.06207,311.1351509999999,2686.504449,14.850120999999998,2.465652999999999,5.071959999999999,1.7939579999999995,72.909469,5.85,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,59,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Subalpine fir - Engelmann spruce - Douglas-fir - Lodgepole pine forest
SF11C15217511722178580,SF11E973643,47.45,-116.366,RX,45.9999998858,201609180000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,1.0,2.0,6.3,3.9,0.3,1.0,0.26,10.5,3.2,0.04,10.0,12.0,12.0,22.0,130.0,150.0,11.5524062606,13.2323316165,15.010315128,17.2854686179,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1574630060.653351,25.476324999999996,30.06207,311.1351509999999,2686.504449,14.850120999999998,2.465652999999999,5.071959999999999,1.7939579999999995,72.909469,5.85,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,59,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Subalpine fir - Engelmann spruce - Douglas-fir - Lodgepole pine forest
SF11C15217521722178580,SF11E973643,47.499,-116.377,RX,45.9999998858,201609150000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,52,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217521722178580,SF11E973643,47.499,-116.377,RX,45.9999998858,201609160000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,52,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217521722178580,SF11E973643,47.499,-116.377,RX,45.9999998858,201609170000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,52,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217521722178580,SF11E973643,47.499,-116.377,RX,45.9999998858,201609180000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,52,,bd626b12-4e9d-4ebe-8e0d-4fa014d465f7,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217531722178580,SF11E973993,47.453,-116.93,RX,99.9999997516,201609150000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217531722178580,SF11E973993,47.453,-116.93,RX,99.9999997516,201609160000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217531722178580,SF11E973993,47.453,-116.93,RX,99.9999997516,201609170000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217531722178580,SF11E973993,47.453,-116.93,RX,99.9999997516,201609180000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217541722178580,SF11E973993,47.481,-116.951,RX,99.9999997516,201609150000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217541722178580,SF11E973993,47.481,-116.951,RX,99.9999997516,201609160000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217541722178580,SF11E973993,47.481,-116.951,RX,99.9999997516,201609170000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217541722178580,SF11E973993,47.481,-116.951,RX,99.9999997516,201609180000-07:00,0.0,10.0,ID,,USA,16055,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/82e5c330-de36-44df-9d49-4ff10a80afb7,0,,82e5c330-de36-44df-9d49-4ff10a80afb7,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217551722178580,SF11E970599,47.18,-116.942,RX,99.9999997516,201609150000-07:00,0.0,10.0,ID,,USA,16009,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/41f75d16-6790-418a-8dfc-7a30a368a689,0,,41f75d16-6790-418a-8dfc-7a30a368a689,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217551722178580,SF11E970599,47.18,-116.942,RX,99.9999997516,201609160000-07:00,0.0,10.0,ID,,USA,16009,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/41f75d16-6790-418a-8dfc-7a30a368a689,0,,41f75d16-6790-418a-8dfc-7a30a368a689,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217551722178580,SF11E970599,47.18,-116.942,RX,99.9999997516,201609170000-07:00,0.0,10.0,ID,,USA,16009,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/41f75d16-6790-418a-8dfc-7a30a368a689,0,,41f75d16-6790-418a-8dfc-7a30a368a689,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217551722178580,SF11E970599,47.18,-116.942,RX,99.9999997516,201609180000-07:00,0.0,10.0,ID,,USA,16009,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/41f75d16-6790-418a-8dfc-7a30a368a689,0,,41f75d16-6790-418a-8dfc-7a30a368a689,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217561722178580,SF11E974315,46.946,-117.243,RX,99.9999997516,201609150000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/f4a137f8-76f9-43a1-810e-502169492c76,0,,f4a137f8-76f9-43a1-810e-502169492c76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217561722178580,SF11E974315,46.946,-117.243,RX,99.9999997516,201609160000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/f4a137f8-76f9-43a1-810e-502169492c76,0,,f4a137f8-76f9-43a1-810e-502169492c76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217561722178580,SF11E974315,46.946,-117.243,RX,99.9999997516,201609170000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/f4a137f8-76f9-43a1-810e-502169492c76,0,,f4a137f8-76f9-43a1-810e-502169492c76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217561722178580,SF11E974315,46.946,-117.243,RX,99.9999997516,201609180000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/f4a137f8-76f9-43a1-810e-502169492c76,0,,f4a137f8-76f9-43a1-810e-502169492c76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217571722178580,SF11E974357,47.023,-117.275,RX,99.9999997516,201609150000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c073270f-d606-42c1-a572-712b874d2e76,0,,c073270f-d606-42c1-a572-712b874d2e76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217571722178580,SF11E974357,47.023,-117.275,RX,99.9999997516,201609160000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c073270f-d606-42c1-a572-712b874d2e76,0,,c073270f-d606-42c1-a572-712b874d2e76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217571722178580,SF11E974357,47.023,-117.275,RX,99.9999997516,201609170000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c073270f-d606-42c1-a572-712b874d2e76,0,,c073270f-d606-42c1-a572-712b874d2e76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217571722178580,SF11E974357,47.023,-117.275,RX,99.9999997516,201609180000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c073270f-d606-42c1-a572-712b874d2e76,0,,c073270f-d606-42c1-a572-712b874d2e76,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217581722178580,SF11E973626,46.952,-117.376,RX,99.9999997516,201609150000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/fe24b6c3-e422-4903-b3ab-1a3bab97a575,0,,fe24b6c3-e422-4903-b3ab-1a3bab97a575,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217581722178580,SF11E973626,46.952,-117.376,RX,99.9999997516,201609160000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/fe24b6c3-e422-4903-b3ab-1a3bab97a575,0,,fe24b6c3-e422-4903-b3ab-1a3bab97a575,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217581722178580,SF11E973626,46.952,-117.376,RX,99.9999997516,201609170000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/fe24b6c3-e422-4903-b3ab-1a3bab97a575,0,,fe24b6c3-e422-4903-b3ab-1a3bab97a575,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217581722178580,SF11E973626,46.952,-117.376,RX,99.9999997516,201609180000-07:00,0.0,10.0,WA,,USA,53075,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/fe24b6c3-e422-4903-b3ab-1a3bab97a575,0,,fe24b6c3-e422-4903-b3ab-1a3bab97a575,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217601722178580,SF11E973397,48.561,-118.402,RX,45.9999998858,201609150000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/76cfed88-ce43-44f4-bb7c-8a6e096e3d07,52,,76cfed88-ce43-44f4-bb7c-8a6e096e3d07,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
