id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,owner,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C15217601722178580,SF11E973397,48.561,-118.402,RX,45.9999998858,201609160000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/76cfed88-ce43-44f4-bb7c-8a6e096e3d07,52,,76cfed88-ce43-44f4-bb7c-8a6e096e3d07,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217601722178580,SF11E973397,48.561,-118.402,RX,45.9999998858,201609170000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/76cfed88-ce43-44f4-bb7c-8a6e096e3d07,52,,76cfed88-ce43-44f4-bb7c-8a6e096e3d07,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217601722178580,SF11E973397,48.561,-118.402,RX,45.9999998858,201609180000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/76cfed88-ce43-44f4-bb7c-8a6e096e3d07,52,,76cfed88-ce43-44f4-bb7c-8a6e096e3d07,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217611722178580,SF11E974416,46.373,-117.956,RX,99.9999997516,201609150000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/5f14bcab-82a9-467f-b607-39ef72ea70ba,0,,5f14bcab-82a9-467f-b607-39ef72ea70ba,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217611722178580,SF11E974416,46.373,-117.956,RX,99.9999997516,201609160000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/5f14bcab-82a9-467f-b607-39ef72ea70ba,0,,5f14bcab-82a9-467f-b607-39ef72ea70ba,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217611722178580,SF11E974416,46.373,-117.956,RX,99.9999997516,201609170000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/5f14bcab-82a9-467f-b607-39ef72ea70ba,0,,5f14bcab-82a9-467f-b607-39ef72ea70ba,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217611722178580,SF11E974416,46.373,-117.956,RX,99.9999997516,201609180000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/5f14bcab-82a9-467f-b607-39ef72ea70ba,0,,5f14bcab-82a9-467f-b607-39ef72ea70ba,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217621722178580,SF11E973620,46.202,-118.032,RX,99.9999997516,201609150000-07:00,0.0,10.0,WA,,USA,53071,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,0,,d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217621722178580,SF11E973620,46.202,-118.032,RX,99.9999997516,201609160000-07:00,0.0,10.0,WA,,USA,53071,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,0,,d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217621722178580,SF11E973620,46.202,-118.032,RX,99.9999997516,201609170000-07:00,0.0,10.0,WA,,USA,53071,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,0,,d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217621722178580,SF11E973620,46.202,-118.032,RX,99.9999997516,201609180000-07:00,0.0,10.0,WA,,USA,53071,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,0,,d5241d1b-68d1-45e6-9e1c-1e4af4d442ea,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217631722178580,SF11E974404,46.235,-118.098,RX,99.9999997516,201609150000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c3658ffb-3ef8-4bee-baae-668441db3af2,0,,c3658ffb-3ef8-4bee-baae-668441db3af2,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217631722178580,SF11E974404,46.235,-118.098,RX,99.9999997516,201609160000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c3658ffb-3ef8-4bee-baae-668441db3af2,0,,c3658ffb-3ef8-4bee-baae-668441db3af2,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217631722178580,SF11E974404,46.235,-118.098,RX,99.9999997516,201609170000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c3658ffb-3ef8-4bee-baae-668441db3af2,0,,c3658ffb-3ef8-4bee-baae-668441db3af2,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217631722178580,SF11E974404,46.235,-118.098,RX,99.9999997516,201609180000-07:00,0.0,10.0,WA,,USA,53013,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/c3658ffb-3ef8-4bee-baae-668441db3af2,0,,c3658ffb-3ef8-4bee-baae-668441db3af2,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217641722178580,SF11E974332,45.427,-117.932,RX,99.9999997516,201609150000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a1a4f00-2288-4b71-92f4-c4b89177a4e1,0,,3a1a4f00-2288-4b71-92f4-c4b89177a4e1,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217641722178580,SF11E974332,45.427,-117.932,RX,99.9999997516,201609160000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a1a4f00-2288-4b71-92f4-c4b89177a4e1,0,,3a1a4f00-2288-4b71-92f4-c4b89177a4e1,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217641722178580,SF11E974332,45.427,-117.932,RX,99.9999997516,201609170000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a1a4f00-2288-4b71-92f4-c4b89177a4e1,0,,3a1a4f00-2288-4b71-92f4-c4b89177a4e1,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217641722178580,SF11E974332,45.427,-117.932,RX,99.9999997516,201609180000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a1a4f00-2288-4b71-92f4-c4b89177a4e1,0,,3a1a4f00-2288-4b71-92f4-c4b89177a4e1,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217651722178580,SF11E973450,48.747,-118.801,RX,45.9999998858,201609150000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/97a51e93-c12c-4982-b35a-05f8efd5addc,52,,97a51e93-c12c-4982-b35a-05f8efd5addc,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217651722178580,SF11E973450,48.747,-118.801,RX,45.9999998858,201609160000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/97a51e93-c12c-4982-b35a-05f8efd5addc,52,,97a51e93-c12c-4982-b35a-05f8efd5addc,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217651722178580,SF11E973450,48.747,-118.801,RX,45.9999998858,201609170000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/97a51e93-c12c-4982-b35a-05f8efd5addc,52,,97a51e93-c12c-4982-b35a-05f8efd5addc,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217651722178580,SF11E973450,48.747,-118.801,RX,45.9999998858,201609180000-07:00,0.0,10.0,WA,,USA,53019,2810015000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,2.6076131232,1.27798818269,1.60985331596,3.71104950975e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,290595792.02054197,3.08263,3.6375069999999994,36.524908999999994,382.93954099999996,1.7690859999999997,0.41090000000000004,0.597779,0.247734,8.592920999999997,13.52,http://128.208.123.111/smartfire/events/97a51e93-c12c-4982-b35a-05f8efd5addc,52,,97a51e93-c12c-4982-b35a-05f8efd5addc,128.208.123.111,realtime,-8.0,Douglas-fir - ponderosa pine forest
SF11C15217661722178580,SF11E974325,45.342,-117.969,RX,99.9999997516,201609150000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a00505e-a904-4d72-afe0-3ad05be7386c,0,,3a00505e-a904-4d72-afe0-3ad05be7386c,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217661722178580,SF11E974325,45.342,-117.969,RX,99.9999997516,201609160000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a00505e-a904-4d72-afe0-3ad05be7386c,0,,3a00505e-a904-4d72-afe0-3ad05be7386c,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217661722178580,SF11E974325,45.342,-117.969,RX,99.9999997516,201609170000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a00505e-a904-4d72-afe0-3ad05be7386c,0,,3a00505e-a904-4d72-afe0-3ad05be7386c,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217661722178580,SF11E974325,45.342,-117.969,RX,99.9999997516,201609180000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/3a00505e-a904-4d72-afe0-3ad05be7386c,0,,3a00505e-a904-4d72-afe0-3ad05be7386c,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217671722178580,SF11E974296,45.494,-118.049,RX,99.9999997516,201609150000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/bd099a4b-d487-4bb2-ab84-b79460260a49,0,,bd099a4b-d487-4bb2-ab84-b79460260a49,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217671722178580,SF11E974296,45.494,-118.049,RX,99.9999997516,201609160000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/bd099a4b-d487-4bb2-ab84-b79460260a49,0,,bd099a4b-d487-4bb2-ab84-b79460260a49,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217671722178580,SF11E974296,45.494,-118.049,RX,99.9999997516,201609170000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/bd099a4b-d487-4bb2-ab84-b79460260a49,0,,bd099a4b-d487-4bb2-ab84-b79460260a49,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217671722178580,SF11E974296,45.494,-118.049,RX,99.9999997516,201609180000-07:00,0.0,10.0,OR,,USA,41061,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1130314857.4306872,4.889213,5.769292000000001,52.492287999999995,887.70668,2.671227,1.1969440000000005,0.8708699999999999,0.5414789999999998,12.518784,0.0,http://128.208.123.111/smartfire/events/bd099a4b-d487-4bb2-ab84-b79460260a49,0,,bd099a4b-d487-4bb2-ab84-b79460260a49,128.208.123.111,realtime,-8.0,Default Unknown Fuel Type
SF11C15217741722178580,SF11E968453,48.081,-120.845,RX,45.9999998858,201609150000-07:00,0.0,10.0,WA,,USA,53007,2810015000,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3.0,2.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,10.5184157713,4.66497846374,3.21838787849,0.00162055448621,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1138178014.2742171,9.553754999999997,11.273418000000001,110.93705599999998,1303.3819519999997,5.426768999999999,1.500183,1.8205050000000003,0.829559,26.169697999999993,11.21,http://128.208.123.111/smartfire/events/0ea0a603-ac05-4a77-af25-07faac80e37c,208,,0ea0a603-ac05-4a77-af25-07faac80e37c,128.208.123.111,realtime,-8.0,Grand fir - Douglas-fir forest
SF11C15217741722178580,SF11E968453,48.081,-120.845,RX,45.9999998858,201609160000-07:00,0.0,10.0,WA,,USA,53007,2810015000,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3.0,2.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,10.5184157713,4.66497846374,3.21838787849,0.00162055448621,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1138178014.2742171,9.553754999999997,11.273418000000001,110.93705599999998,1303.3819519999997,5.426768999999999,1.500183,1.8205050000000003,0.829559,26.169697999999993,11.21,http://128.208.123.111/smartfire/events/0ea0a603-ac05-4a77-af25-07faac80e37c,208,,0ea0a603-ac05-4a77-af25-07faac80e37c,128.208.123.111,realtime,-8.0,Grand fir - Douglas-fir forest
SF11C15217741722178580,SF11E968453,48.081,-120.845,RX,45.9999998858,201609170000-07:00,0.0,10.0,WA,,USA,53007,2810015000,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3.0,2.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,10.5184157713,4.66497846374,3.21838787849,0.00162055448621,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1138178014.2742171,9.553754999999997,11.273418000000001,110.93705599999998,1303.3819519999997,5.426768999999999,1.500183,1.8205050000000003,0.829559,26.169697999999993,11.21,http://128.208.123.111/smartfire/events/0ea0a603-ac05-4a77-af25-07faac80e37c,208,,0ea0a603-ac05-4a77-af25-07faac80e37c,128.208.123.111,realtime,-8.0,Grand fir - Douglas-fir forest
